orderID,orderDate,orderTime,channel,status,paymentMethod,quantity,unitPrice,discountPct,orderTotal,deliveryDate,rating,customerFirstName,customerLastName,customerEmail,customerCity,customerBirthDate,customerSignupDate,customerAnniversary,customerMoneySpent,employeeFirstName,employeeLastName,employeePosition,employeeBranch,productName,productCategory,productBrand,productPrice,productCost
1188,2024-05-20,11:59:01,in_store,completed,cash,1,14.50,0,14.50,,2,Anna,Sargsyan,anna.sargsyan@gmail.com,Yerevan,1991-04-12,2021-04-24,2022-06-01,5988.47,Ani,Harutyunyan,Sales Associate,Yerevan Center,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1234,2024-06-17,11:46:00,in_store,completed,card,1,14.99,0,14.99,,5,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Ani,Harutyunyan,Sales Associate,Yerevan Center,M185,Accessories,Logitech,14.99,7.00
1333,2024-08-26,16:52:04,in_store,completed,transfer,2,19.00,10,34.20,,,Lilit,Hovhannisyan,lilit.hovhannisyan@mail.ru,Abovyan,1990-06-14,2023-02-11,2019-05-05,8978.29,Vahe,Sahakyan,Store Manager,Yerevan Center,Lightning Cable,Cables,Apple,19.00,8.00
1208,2024-05-28,19:19:55,online,completed,card,1,89.99,0,89.99,2024-05-29,5,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,,,,,MX Keys,Keyboards,Logitech,89.99,55.00
1551,2024-12-16,10:24:36,in_store,cancelled,cash,1,149.00,0,149.00,,,Ruben,Asatryan,ruben.asatryan@gmail.com,Yerevan,1975-03-03,2021-09-04,2005-08-20,5885.18,Ani,Harutyunyan,Sales Associate,Yerevan Center,LaserJet M110,Printers,HP,149.00,105.00
1270,2024-07-19,12:23:31,in_store,completed,card,1,14.50,0,14.50,,4,Armen,Gevorgyan,armen.gevorgyan@gmail.com,Gyumri,1985-12-01,2020-05-13,2015-09-09,9172.79,Hayk,Melikyan,Senior Sales,Yerevan Mall,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1524,2024-12-06,08:09:52,online,completed,card,1,449.00,0,449.00,2024-12-08,4,Samvel,Nazaryan,samvel.nazaryan@gmail.com,Gyumri,1979-12-12,2023-11-20,2006-03-15,3463.20,,,,,iPad 10th gen,Tablets,Apple,449.00,360.00
1017,2024-01-16,19:45:44,in_store,completed,cash,1,12.90,0,12.90,,4,Meline,Poghosyan,meline.poghosyan@outlook.com,Yerevan,1992-05-05,2019-02-08,,1145.20,Ani,Harutyunyan,Sales Associate,Yerevan Center,HDMI 2.1 Cable 2m,Cables,Generic,12.90,4.00
1383,2024-09-24,14:26:53,in_store,returned,cash,3,14.50,0,43.50,,,Lilit,Hovhannisyan,lilit.hovhannisyan@mail.ru,Abovyan,1990-06-14,2023-02-11,2019-05-05,8978.29,Nare,Ghazaryan,Sales Associate,Yerevan Mall,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1084,2024-03-07,14:24:18,in_store,completed,card,1,74.00,0,74.00,,,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Arman,Grigoryan,Sales Associate,Gyumri,Portable SSD T7 1TB,Storage,Samsung,74.00,52.00
1211,2024-05-29,19:25:48,in_store,completed,card,2,9.90,0,19.80,,4,Armen,Gevorgyan,armen.gevorgyan@gmail.com,Gyumri,1985-12-01,2020-05-13,2015-09-09,9172.79,Ani,Harutyunyan,Sales Associate,Yerevan Center,USB-C Cable 1m,Cables,Anker,9.90,3.00
1431,2024-10-28,13:04:39,in_store,completed,cash,1,99.00,0,99.00,,5,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Nare,Ghazaryan,Sales Associate,Yerevan Mall,MX Master 3S,Accessories,Logitech,99.00,60.00
1591,2024-12-27,19:27:25,in_store,completed,card,1,89.00,10,80.10,,,Anna,Sargsyan,anna.sargsyan@gmail.com,Yerevan,1991-04-12,2021-04-24,2022-06-01,5988.47,Lilit,Hovhannisyan,Sales Associate,Yerevan Mall,Archer AX55 Router,Networking,TP-Link,89.00,60.00
1514,2024-11-30,15:02:20,in_store,returned,card,1,449.00,0,449.00,,,Narek,Manukyan,narek.manukyan@outlook.com,Gyumri,1992-09-03,2022-08-04,2022-02-28,6146.85,Lilit,Hovhannisyan,Sales Associate,Yerevan Mall,iPad 10th gen,Tablets,Apple,449.00,360.00
1040,2024-01-31,15:58:58,in_store,completed,card,1,74.00,0,74.00,,4,Vahan,Torosyan,vahan.torosyan@yahoo.com,Yerevan,1989-08-08,2023-11-03,2018-10-10,8575.72,Nare,Ghazaryan,Sales Associate,Yerevan Mall,Portable SSD T7 1TB,Storage,Samsung,74.00,52.00
1326,2024-08-21,10:53:16,in_store,completed,cash,1,14.99,0,14.99,,2,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Hayk,Melikyan,Senior Sales,Yerevan Mall,M185,Accessories,Logitech,14.99,7.00
1337,2024-08-29,22:59:38,online,completed,card,3,19.00,0,57.00,2024-09-05,,Ani,Stepanyan,ani.stepanyan@gmail.com,Yerevan,1997-01-09,2020-03-03,2023-11-11,1937.31,,,,,Lightning Cable,Cables,Apple,19.00,8.00
1334,2024-08-27,10:35:56,in_store,completed,transfer,1,210.00,0,210.00,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Ani,Harutyunyan,Sales Associate,Yerevan Center,PIXMA TS3450,Printers,Canon,210.00,150.00
1152,2024-04-23,00:09:11,online,completed,card,2,14.50,0,29.00,2024-04-24,4,Samvel,Nazaryan,samvel.nazaryan@gmail.com,Gyumri,1979-12-12,2023-11-20,2006-03-15,3463.20,,,,,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1588,2024-12-27,13:27:31,in_store,completed,card,2,799.00,15,1358.30,,,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Hayk,Melikyan,Senior Sales,Yerevan Mall,iPhone 15,Phones,Apple,799.00,650.00
1438,2024-10-31,10:47:42,in_store,completed,card,1,25.50,0,25.50,,3,Ruben,Asatryan,ruben.asatryan@gmail.com,Yerevan,1975-03-03,2021-09-04,2005-08-20,5885.18,Hayk,Melikyan,Senior Sales,Yerevan Mall,Laptop Sleeve 14,Accessories,Generic,25.50,10.00
1260,2024-07-10,18:44:45,in_store,completed,card,1,12.90,0,12.90,,,Tatev,Martirosyan,tatev.martirosyan@yahoo.com,Yerevan,1994-07-19,2020-09-28,2020-02-14,4005.10,Nare,Ghazaryan,Sales Associate,Yerevan Mall,HDMI 2.1 Cable 2m,Cables,Generic,12.90,4.00
1011,2024-01-13,13:21:00,in_store,completed,cash,1,799.00,0,799.00,,,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Arman,Grigoryan,Sales Associate,Gyumri,iPhone 15,Phones,Apple,799.00,650.00
1567,2024-12-19,20:54:55,online,completed,transfer,2,9.90,5,18.81,2024-12-26,5,Tigran,Grigoryan,tigran.grigoryan@gmail.com,Gyumri,1983-07-30,2020-12-25,2020-11-05,5291.36,,,,,USB-C Cable 1m,Cables,Anker,9.90,3.00
1598,2024-12-30,17:42:00,in_store,completed,cash,1,349.00,0,349.00,,,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Hayk,Melikyan,Senior Sales,Yerevan Mall,Odyssey G5 32,Monitors,Samsung,349.00,260.00
1316,2024-08-14,20:23:37,online,completed,transfer,3,99.00,15,252.45,2024-08-17,4,Vahan,Torosyan,vahan.torosyan@yahoo.com,Yerevan,1989-08-08,2023-11-03,2018-10-10,8575.72,,,,,MX Master 3S,Accessories,Logitech,99.00,60.00
1078,2024-03-04,12:10:02,in_store,completed,cash,1,74.00,0,74.00,,,Ani,Stepanyan,ani.stepanyan@gmail.com,Yerevan,1997-01-09,2020-03-03,2023-11-11,1937.31,Ani,Harutyunyan,Sales Associate,Yerevan Center,Portable SSD T7 1TB,Storage,Samsung,74.00,52.00
1534,2024-12-09,15:39:47,in_store,cancelled,cash,2,149.00,5,283.10,,,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Arman,Grigoryan,Sales Associate,Gyumri,Brio 4K,Webcams,Logitech,149.00,100.00
1561,2024-12-18,15:28:34,in_store,completed,card,1,620.00,0,620.00,,,Meline,Poghosyan,meline.poghosyan@outlook.com,Yerevan,1992-05-05,2019-02-08,,1145.20,Hayk,Melikyan,Senior Sales,Yerevan Mall,Aspire 5,Laptops,Acer,620.00,500.00
1204,2024-05-27,14:32:05,in_store,completed,transfer,1,89.99,0,89.99,,,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Ani,Harutyunyan,Sales Associate,Yerevan Center,MX Keys,Keyboards,Logitech,89.99,55.00
1495,2024-11-19,18:26:59,in_store,completed,card,2,14.99,20,23.98,,5,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,Marine,Avagyan,Senior Sales,Gyumri,M185,Accessories,Logitech,14.99,7.00
1318,2024-08-16,12:44:13,in_store,returned,transfer,2,74.00,0,148.00,,,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,Hayk,Melikyan,Senior Sales,Yerevan Mall,Portable SSD T7 1TB,Storage,Samsung,74.00,52.00
1412,2024-10-12,11:32:47,online,completed,card,1,14.99,10,13.49,2024-10-16,,Ruben,Asatryan,ruben.asatryan@gmail.com,Yerevan,1975-03-03,2021-09-04,2005-08-20,5885.18,,,,,M185,Accessories,Logitech,14.99,7.00
1386,2024-09-26,16:58:44,in_store,completed,card,2,249.00,0,498.00,,5,Sona,Karapetyan,sona.karapetyan@gmail.com,Yerevan,1986-05-25,2021-06-26,2021-04-17,5530.54,Nare,Ghazaryan,Sales Associate,Yerevan Mall,AirPods Pro,Audio,Apple,249.00,190.00
1294,2024-08-03,21:25:26,online,completed,card,2,59.00,0,118.00,2024-08-04,,Vahan,Torosyan,vahan.torosyan@yahoo.com,Yerevan,1989-08-08,2023-11-03,2018-10-10,8575.72,,,,,C920,Webcams,Logitech,59.00,38.00
1248,2024-07-02,17:59:21,in_store,completed,cash,1,89.99,0,89.99,,4,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Nare,Ghazaryan,Sales Associate,Yerevan Mall,MX Keys,Keyboards,Logitech,89.99,55.00
1343,2024-09-03,03:16:49,online,completed,card,1,59.00,0,59.00,2024-09-04,3,Armen,Gevorgyan,armen.gevorgyan@gmail.com,Gyumri,1985-12-01,2020-05-13,2015-09-09,9172.79,,,,,C920,Webcams,Logitech,59.00,38.00
1246,2024-06-29,18:27:40,online,completed,card,2,890.00,0,1780.00,2024-07-04,,Diana,Aleksanyan,diana.aleksanyan@mail.ru,Yerevan,1999-09-09,2020-08-06,,2327.00,,,,,ZenBook 14,Laptops,ASUS,890.00,720.00
1143,2024-04-17,10:21:18,in_store,completed,card,2,79.00,0,158.00,,,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,Marine,Avagyan,Senior Sales,Gyumri,Soundcore Q30,Audio,Anker,79.00,48.00
1569,2024-12-20,11:17:31,in_store,completed,card,2,74.00,0,148.00,,5,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Vahe,Sahakyan,Store Manager,Yerevan Center,Portable SSD T7 1TB,Storage,Samsung,74.00,52.00
1129,2024-04-03,17:10:41,online,completed,transfer,1,210.00,0,210.00,2024-04-08,5,Sona,Karapetyan,sona.karapetyan@gmail.com,Yerevan,1986-05-25,2021-06-26,2021-04-17,5530.54,,,,,PIXMA TS3450,Printers,Canon,210.00,150.00
1475,2024-11-13,21:38:25,online,cancelled,card,2,89.99,0,179.98,,,Lilit,Hovhannisyan,lilit.hovhannisyan@mail.ru,Abovyan,1990-06-14,2023-02-11,2019-05-05,8978.29,,,,,MX Keys,Keyboards,Logitech,89.99,55.00
1154,2024-04-24,10:09:20,in_store,completed,card,1,699.00,5,664.05,,4,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Ani,Harutyunyan,Sales Associate,Yerevan Center,Galaxy S24,Phones,Samsung,699.00,540.00
1235,2024-06-17,16:39:15,online,cancelled,transfer,1,599.00,15,509.15,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,,,,,Pixel 8,Phones,Google,599.00,470.00
1119,2024-03-29,17:53:36,in_store,completed,card,2,89.00,0,178.00,,5,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Vahe,Sahakyan,Store Manager,Yerevan Center,Archer AX55 Router,Networking,TP-Link,89.00,60.00
1593,2024-12-27,20:50:21,online,completed,card,1,14.50,0,14.50,2025-01-03,5,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,,,,,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1102,2024-03-20,15:42:41,online,completed,card,2,64.00,0,128.00,2024-03-25,,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,,,,,Expansion HDD 2TB,Storage,Seagate,64.00,45.00
1243,2024-06-25,13:31:21,in_store,completed,card,2,45.00,0,90.00,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Gor,Mkrtchyan,Senior Sales,Yerevan Center,USB-C Hub 7-in-1,Accessories,Anker,45.00,25.00
1563,2024-12-19,06:36:36,online,completed,card,2,19.00,10,34.20,2024-12-24,,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,,,,,Lightning Cable,Cables,Apple,19.00,8.00
1558,2024-12-17,16:16:03,in_store,completed,transfer,1,320.00,0,320.00,,5,Mher,Sargsyan,mher.sargsyan@gmail.com,Yerevan,1983-04-04,2020-03-12,2013-10-18,2167.56,Ani,Harutyunyan,Sales Associate,Yerevan Center,UltraSharp 27,Monitors,Dell,320.00,240.00
1423,2024-10-22,18:42:15,in_store,completed,card,1,1250.00,0,1250.00,,,Anna,Sargsyan,anna.sargsyan@gmail.com,Yerevan,1991-04-12,2021-04-24,2022-06-01,5988.47,Hayk,Melikyan,Senior Sales,Yerevan Mall,ThinkPad X1 Carbon,Laptops,Lenovo,1250.00,980.00
1541,2024-12-11,18:20:22,in_store,completed,card,3,64.00,10,172.80,,,Tigran,Grigoryan,tigran.grigoryan@gmail.com,Gyumri,1983-07-30,2020-12-25,2020-11-05,5291.36,Hayk,Melikyan,Senior Sales,Yerevan Mall,Expansion HDD 2TB,Storage,Seagate,64.00,45.00
1313,2024-08-13,18:32:20,online,returned,card,1,64.00,0,64.00,2024-08-17,,Armen,Gevorgyan,armen.gevorgyan@gmail.com,Gyumri,1985-12-01,2020-05-13,2015-09-09,9172.79,,,,,Expansion HDD 2TB,Storage,Seagate,64.00,45.00
1532,2024-12-07,19:55:15,in_store,returned,cash,1,149.00,0,149.00,,,Ruben,Asatryan,ruben.asatryan@gmail.com,Yerevan,1975-03-03,2021-09-04,2005-08-20,5885.18,Nare,Ghazaryan,Sales Associate,Yerevan Mall,LaserJet M110,Printers,HP,149.00,105.00
1029,2024-01-24,15:56:51,in_store,completed,cash,1,1250.00,0,1250.00,,,Samvel,Nazaryan,samvel.nazaryan@gmail.com,Gyumri,1979-12-12,2023-11-20,2006-03-15,3463.20,Ani,Harutyunyan,Sales Associate,Yerevan Center,ThinkPad X1 Carbon,Laptops,Lenovo,1250.00,980.00
1435,2024-10-29,19:17:06,in_store,completed,transfer,3,14.99,0,44.97,,,Narek,Manukyan,narek.manukyan@outlook.com,Gyumri,1992-09-03,2022-08-04,2022-02-28,6146.85,Marine,Avagyan,Senior Sales,Gyumri,M185,Accessories,Logitech,14.99,7.00
1576,2024-12-21,17:06:01,in_store,completed,transfer,2,89.00,0,178.00,,5,Tatev,Martirosyan,tatev.martirosyan@yahoo.com,Yerevan,1994-07-19,2020-09-28,2020-02-14,4005.10,Lilit,Hovhannisyan,Sales Associate,Yerevan Mall,Archer AX55 Router,Networking,TP-Link,89.00,60.00
1300,2024-08-07,06:09:10,online,completed,card,1,79.00,0,79.00,2024-08-13,1,Narek,Manukyan,narek.manukyan@outlook.com,Gyumri,1992-09-03,2022-08-04,2022-02-28,6146.85,,,,,Soundcore Q30,Audio,Anker,79.00,48.00
1573,2024-12-20,19:09:07,in_store,returned,cash,1,449.00,0,449.00,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Vahe,Sahakyan,Store Manager,Yerevan Center,iPad 10th gen,Tablets,Apple,449.00,360.00
1128,2024-04-03,16:58:36,in_store,completed,cash,1,299.00,0,299.00,,,Hasmik,Zakaryan,hasmik.zakaryan@mail.ru,Yerevan,1991-02-14,2021-01-04,2021-06-19,5710.74,Vahe,Sahakyan,Store Manager,Yerevan Center,WH-1000XM5,Audio,Sony,299.00,220.00
1224,2024-06-06,18:24:43,in_store,completed,card,3,19.00,0,57.00,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Ani,Harutyunyan,Sales Associate,Yerevan Center,Lightning Cable,Cables,Apple,19.00,8.00
1014,2024-01-16,11:14:47,in_store,completed,cash,3,9.90,15,25.25,,,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Marine,Avagyan,Senior Sales,Gyumri,USB-C Cable 1m,Cables,Anker,9.90,3.00
1396,2024-09-30,09:01:44,online,completed,card,3,14.99,10,40.47,2024-10-03,,Hayk,Melikyan,hayk.melikyan@mail.ru,Vanadzor,1993-03-30,2021-09-11,,1815.59,,,,,M185,Accessories,Logitech,14.99,7.00
1147,2024-04-18,18:24:31,in_store,completed,card,2,9.90,0,19.80,,5,Mher,Sargsyan,mher.sargsyan@gmail.com,Yerevan,1983-04-04,2020-03-12,2013-10-18,2167.56,Gor,Mkrtchyan,Senior Sales,Yerevan Center,USB-C Cable 1m,Cables,Anker,9.90,3.00
1416,2024-10-14,19:01:28,online,completed,card,1,12.90,0,12.90,2024-10-20,4,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,,,,,HDMI 2.1 Cable 2m,Cables,Generic,12.90,4.00
1226,2024-06-08,19:57:09,in_store,completed,card,1,349.00,0,349.00,,5,Narek,Manukyan,narek.manukyan@outlook.com,Gyumri,1992-09-03,2022-08-04,2022-02-28,6146.85,Vahe,Sahakyan,Store Manager,Yerevan Center,Odyssey G5 32,Monitors,Samsung,349.00,260.00
1291,2024-08-01,17:07:18,in_store,completed,card,1,89.99,0,89.99,,4,Narek,Manukyan,narek.manukyan@outlook.com,Gyumri,1992-09-03,2022-08-04,2022-02-28,6146.85,Lilit,Hovhannisyan,Sales Associate,Yerevan Mall,MX Keys,Keyboards,Logitech,89.99,55.00
1083,2024-03-06,18:29:18,in_store,completed,card,2,79.00,0,158.00,,5,Ruben,Asatryan,ruben.asatryan@gmail.com,Yerevan,1975-03-03,2021-09-04,2005-08-20,5885.18,Nare,Ghazaryan,Sales Associate,Yerevan Mall,Soundcore Q30,Audio,Anker,79.00,48.00
1269,2024-07-18,15:29:43,in_store,returned,cash,1,799.00,0,799.00,,,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Marine,Avagyan,Senior Sales,Gyumri,iPhone 15,Phones,Apple,799.00,650.00
1145,2024-04-18,10:32:56,in_store,completed,card,2,14.50,0,29.00,,5,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Marine,Avagyan,Senior Sales,Gyumri,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1403,2024-10-04,10:16:37,in_store,completed,cash,1,64.00,0,64.00,,5,Mher,Sargsyan,mher.sargsyan@gmail.com,Yerevan,1983-04-04,2020-03-12,2013-10-18,2167.56,Ani,Harutyunyan,Sales Associate,Yerevan Center,Expansion HDD 2TB,Storage,Seagate,64.00,45.00
1267,2024-07-17,13:26:43,in_store,completed,cash,1,12.90,0,12.90,,5,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,Ani,Harutyunyan,Sales Associate,Yerevan Center,HDMI 2.1 Cable 2m,Cables,Generic,12.90,4.00
1059,2024-02-16,22:51:33,online,completed,card,1,320.00,0,320.00,2024-02-18,,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,,,,,UltraSharp 27,Monitors,Dell,320.00,240.00
1085,2024-03-07,18:08:38,in_store,completed,cash,1,64.00,0,64.00,,3,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Ani,Harutyunyan,Sales Associate,Yerevan Center,Expansion HDD 2TB,Storage,Seagate,64.00,45.00
1400,2024-10-02,18:51:42,in_store,completed,card,1,9.90,0,9.90,,,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Nare,Ghazaryan,Sales Associate,Yerevan Mall,USB-C Cable 1m,Cables,Anker,9.90,3.00
1549,2024-12-13,16:49:14,in_store,completed,card,2,89.00,0,178.00,,,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Vahe,Sahakyan,Store Manager,Yerevan Center,Archer AX55 Router,Networking,TP-Link,89.00,60.00
1091,2024-03-12,07:51:56,online,completed,card,3,129.00,15,328.95,2024-03-14,,Hayk,Melikyan,hayk.melikyan@mail.ru,Vanadzor,1993-03-30,2021-09-11,,1815.59,,,,,Flip 6,Audio,JBL,129.00,85.00
1253,2024-07-05,11:48:10,in_store,completed,card,1,699.00,0,699.00,,4,Arpine,Simonyan,arpine.simonyan@yahoo.com,Yerevan,2000-02-29,2022-12-08,,2478.95,Gor,Mkrtchyan,Senior Sales,Yerevan Center,Galaxy S24,Phones,Samsung,699.00,540.00
1352,2024-09-09,10:30:44,in_store,completed,cash,2,89.99,0,179.98,,,Narek,Manukyan,narek.manukyan@outlook.com,Gyumri,1992-09-03,2022-08-04,2022-02-28,6146.85,Gor,Mkrtchyan,Senior Sales,Yerevan Center,MX Keys,Keyboards,Logitech,89.99,55.00
1123,2024-04-02,02:45:10,online,completed,card,1,64.00,0,64.00,2024-04-03,5,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,,,,,Expansion HDD 2TB,Storage,Seagate,64.00,45.00
1089,2024-03-09,16:01:56,in_store,completed,card,2,55.00,0,110.00,,4,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Gor,Mkrtchyan,Senior Sales,Yerevan Center,Powerline Kit,Networking,TP-Link,55.00,35.00
1594,2024-12-27,21:41:45,online,completed,card,1,320.00,0,320.00,2024-12-29,5,Samvel,Nazaryan,samvel.nazaryan@gmail.com,Gyumri,1979-12-12,2023-11-20,2006-03-15,3463.20,,,,,UltraSharp 27,Monitors,Dell,320.00,240.00
1125,2024-04-02,16:07:29,in_store,completed,cash,1,249.00,10,224.10,,4,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Ani,Harutyunyan,Sales Associate,Yerevan Center,AirPods Pro,Audio,Apple,249.00,190.00
1169,2024-05-04,19:27:39,in_store,completed,cash,1,1100.00,0,1100.00,,,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Arman,Grigoryan,Sales Associate,Gyumri,MacBook Air 13,Laptops,Apple,1100.00,900.00
1250,2024-07-03,14:26:39,in_store,completed,cash,3,59.00,0,177.00,,4,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Gor,Mkrtchyan,Senior Sales,Yerevan Center,C920,Webcams,Logitech,59.00,38.00
1380,2024-09-23,17:31:29,in_store,completed,cash,1,89.99,15,76.49,,4,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Nare,Ghazaryan,Sales Associate,Yerevan Mall,MX Keys,Keyboards,Logitech,89.99,55.00
1007,2024-01-08,10:34:37,online,completed,card,1,74.00,0,74.00,2024-01-14,5,Nane,Galstyan,nane.galstyan@gmail.com,Yerevan,1998-11-11,2022-04-27,,2997.50,,,,,Portable SSD T7 1TB,Storage,Samsung,74.00,52.00
1339,2024-08-30,23:48:12,online,completed,card,3,12.90,0,38.70,2024-09-06,5,Armen,Gevorgyan,armen.gevorgyan@gmail.com,Gyumri,1985-12-01,2020-05-13,2015-09-09,9172.79,,,,,HDMI 2.1 Cable 2m,Cables,Generic,12.90,4.00
1388,2024-09-27,13:40:21,in_store,completed,transfer,1,299.00,10,269.10,,3,Suren,Hayrapetyan,suren.hayrapetyan@gmail.com,Yerevan,1980-10-30,2023-02-17,2010-04-01,3526.16,Gor,Mkrtchyan,Senior Sales,Yerevan Center,WH-1000XM5,Audio,Sony,299.00,220.00
1397,2024-09-30,09:17:38,online,completed,card,1,480.00,0,480.00,2024-10-03,5,Armen,Gevorgyan,armen.gevorgyan@gmail.com,Gyumri,1985-12-01,2020-05-13,2015-09-09,9172.79,,,,,Galaxy Tab S9,Tablets,Samsung,480.00,380.00
1092,2024-03-12,09:32:32,online,completed,transfer,2,39.99,15,67.98,2024-03-13,4,Armen,Gevorgyan,armen.gevorgyan@gmail.com,Gyumri,1985-12-01,2020-05-13,2015-09-09,9172.79,,,,,K380,Keyboards,Logitech,39.99,22.00
1375,2024-09-20,20:31:27,online,completed,card,3,45.00,5,128.25,2024-09-22,,Vahan,Torosyan,vahan.torosyan@yahoo.com,Yerevan,1989-08-08,2023-11-03,2018-10-10,8575.72,,,,,USB-C Hub 7-in-1,Accessories,Anker,45.00,25.00
1282,2024-07-27,13:28:01,in_store,completed,card,1,1250.00,0,1250.00,,,Vahan,Torosyan,vahan.torosyan@yahoo.com,Yerevan,1989-08-08,2023-11-03,2018-10-10,8575.72,Lilit,Hovhannisyan,Sales Associate,Yerevan Mall,ThinkPad X1 Carbon,Laptops,Lenovo,1250.00,980.00
1094,2024-03-12,16:27:07,online,cancelled,card,1,39.99,10,35.99,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,,,,,K380,Keyboards,Logitech,39.99,22.00
